ID,Style,agreeableness,anger,anticipation,arrogance,disagreeableness,disgust,fear,gratitude,happiness,humility,love,optimism,pessimism,regret,sadness,shame,shyness,surprise,trust,neutral,Image URL,Image Path
57726e4eedc2cb3880b6a59b,Renaissance Art,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.25,0.25,0.417,0.167,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.0,https://uploads4.wikiart.org/images/rogier-van-der-weyden/braque-family-triptych-1450(1).jpg,images\braque-family-triptych-1450(1).jpg
57727290edc2cb3880c5790d,Modern Art,0.083,0.0,0.25,0.0,0.0,0.167,0.0,0.0,0.083,0.083,0.0,0.0,0.083,0.0,0.083,0.0,0.083,0.5,0.083,0.0,https://uploads2.wikiart.org/images/henri-matisse/the-moraccans-1916.jpg,images\the-moraccans-1916.jpg
57727fb9edc2cb3880eecc61,Modern Art,0.091,0.0,0.364,0.0,0.0,0.182,0.0,0.091,0.091,0.0,0.091,0.091,0.091,0.0,0.091,0.0,0.0,0.455,0.0,0.0,https://uploads2.wikiart.org/images/david-smith/steel-drawing-i-1945.jpg,images\steel-drawing-i-1945.jpg
594cd0feedc2c97b8c10120e,Post Renaissance Art,0.0,0.0,0.167,0.333,0.0,0.0,0.0,0.083,0.167,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.083,0.583,0.0,https://uploads3.wikiart.org/00137/images/david-morier/george-i-on-horseback.jpg,images\george-i-on-horseback.jpg
577284daedc2cb3880ff2240,Modern Art,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,https://uploads8.wikiart.org/images/bela-kadar/market-square-1910.jpg,images\market-square-1910.jpg
577288ededc2cb38800bf77e,Post Renaissance Art,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.2,0.0,0.3,0.1,0.1,0.3,0.0,0.0,0.0,0.0,0.0,https://uploads6.wikiart.org/images/samuel-palmer/samuel-palmera-hilly-scene-1828.jpg,images\samuel-palmera-hilly-scene-1828.jpg
57727f46edc2cb3880ed8284,Modern Art,0.0,0.0,0.273,0.0,0.0,0.273,0.0,0.091,0.0,0.0,0.0,0.091,0.0,0.0,0.091,0.0,0.0,0.455,0.091,0.0,https://uploads0.wikiart.org/images/hilma-af-klint/chaos-nr-2-1906.jpg,images\chaos-nr-2-1906.jpg
5772823dedc2cb3880f6ea73,Modern Art,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,https://uploads2.wikiart.org/images/pauline-boty/monica-vitti-with-heart-1963.jpg,images\monica-vitti-with-heart-1963.jpg
57728323edc2cb3880f9fab1,Modern Art,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,https://uploads2.wikiart.org/images/lajos-tihanyi/nude-1910.jpg,images\nude-1910.jpg
577271fdedc2cb3880c384cc,Renaissance Art,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.5,0.4,0.1,0.2,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.4,0.0,https://uploads1.wikiart.org/images/hans-memling/adoration-of-the-magi-whole-triptych.jpg,images\adoration-of-the-magi-whole-triptych.jpg
577288e2edc2cb38800be510,Modern Art,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.4,0.1,0.1,0.1,0.1,0.0,0.4,0.0,0.1,0.1,0.0,0.0,https://uploads4.wikiart.org/images/arthur-beecher-carles/silence-1908.jpg,images\silence-1908.jpg
57726e89edc2cb3880b75d96,Modern Art,0.0,0.0,0.182,0.091,0.0,0.0,0.091,0.0,0.364,0.182,0.091,0.091,0.0,0.0,0.0,0.091,0.091,0.091,0.273,0.0,https://uploads3.wikiart.org/images/amedeo-modigliani/anna-akhmatova-1911-1(1).jpg,images\anna-akhmatova-1911-1(1).jpg
57728789edc2cb3880076bbf,Modern Art,0.0,0.2,0.3,0.2,0.0,0.1,0.4,0.1,0.2,0.1,0.0,0.0,0.2,0.4,0.1,0.0,0.1,0.2,0.0,0.0,https://uploads7.wikiart.org/images/giuseppe-pinot-gallizio/collective-operation-made-in-collaboration-with-asger-jorn-and-constant-1957.jpg,images\collective-operation-made-in-collaboration-with-asger-jorn-and-constant-1957.jpg
57726ff1edc2cb3880bc53db,Post Renaissance Art,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.5,0.4,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,https://uploads1.wikiart.org/images/jacques-louis-david/madame-recamier-1800.jpg,images\madame-recamier-1800.jpg
5772883cedc2cb388009e097,Modern Art,0.037,0.037,0.212,0.025,0.113,0.075,0.125,0.0,0.113,0.037,0.05,0.063,0.05,0.037,0.1,0.013,0.063,0.4,0.063,0.013,https://uploads4.wikiart.org/images/theo-gerber/op-ration-secr-te-1962.jpg,images\op-ration-secr-te-1962.jpg
57728668edc2cb38800428e4,Modern Art,0.0,0.0,0.182,0.0,0.091,0.273,0.364,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.273,0.0,0.0,0.364,0.0,0.0,https://uploads1.wikiart.org/images/angel-planells/dona-i-cap-d-home-1931(1).jpg,images\dona-i-cap-d-home-1931(1).jpg
5772869dedc2cb388004cfe6,Post Renaissance Art,0.0,0.182,0.182,0.273,0.0,0.0,0.091,0.0,0.182,0.091,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.0,https://uploads3.wikiart.org/images/alexandre-yevgenievich-jacovleff/self-portrait-1917.jpg,images\self-portrait-1917.jpg
577284d0edc2cb3880ff1325,Modern Art,0.1,0.0,0.4,0.0,0.1,0.2,0.0,0.2,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.4,0.1,0.0,https://uploads4.wikiart.org/images/alberto-magnelli/mystere-vert-1952.jpg,images\mystere-vert-1952.jpg
57728195edc2cb3880f4f6a5,Modern Art,0.0,0.0,0.083,0.0,0.0,0.167,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.0,https://uploads8.wikiart.org/images/eileen-agar/the-autobiography-of-an-embryo-1934.jpg,images\the-autobiography-of-an-embryo-1934.jpg
5917051aedc2cc64a4c3620c,Modern Art,0.0,0.0,0.455,0.0,0.0,0.0,0.091,0.091,0.273,0.091,0.0,0.455,0.0,0.0,0.0,0.0,0.0,0.273,0.091,0.0,https://uploads6.wikiart.org/00132/images/vytautas-kairiukstis/ant-e-ero-1922-3.jpg,images\ant-e-ero-1922-3.jpg
57728953edc2cb38800d476a,Modern Art,0.0,0.0,0.583,0.0,0.083,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.083,0.0,0.167,0.0,0.0,0.333,0.167,0.083,https://uploads3.wikiart.org/images/jacob-epstein/the-rock-drill-1914.jpg,images\the-rock-drill-1914.jpg
577273feedc2cb3880ca5e34,Modern Art,0.0,0.364,0.091,0.091,0.0,0.545,0.727,0.0,0.0,0.0,0.0,0.0,0.182,0.0,0.182,0.091,0.0,0.273,0.091,0.0,https://uploads8.wikiart.org/images/pablo-picasso/cat-catching-a-bird-1939.jpg,images\cat-catching-a-bird-1939.jpg
57728a95edc2cb388011983c,Post Renaissance Art,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,https://uploads2.wikiart.org/images/jean-baptiste-greuze/11.jpg,images\11.jpg
57728592edc2cb38800190b4,Modern Art,0.0,0.0,0.364,0.0,0.0,0.0,0.182,0.0,0.182,0.091,0.0,0.091,0.0,0.091,0.0,0.0,0.0,0.182,0.0,0.0,https://uploads6.wikiart.org/images/jacoba-van-heemskerck/landschap-1915.jpg,images\landschap-1915.jpg
57728a0dedc2cb38800fc2a2,Modern Art,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.4,0.2,0.3,0.2,0.0,0.2,0.1,0.0,0.0,0.1,0.3,0.0,https://uploads6.wikiart.org/images/julian-ashton/a-solitary-ramble-1888.jpg,images\a-solitary-ramble-1888.jpg
5772809cedc2cb3880f1cdc4,Modern Art,0.0,0.0,0.167,0.0,0.0,0.167,0.0,0.0,0.167,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.5,0.083,0.167,https://uploads4.wikiart.org/images/john-hoyland/17-3-69-1969.jpg,images\17-3-69-1969.jpg
57728393edc2cb3880fb3168,Modern Art,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,https://uploads7.wikiart.org/images/albert-marquet/the-port-le-havre-1906.jpg,images\the-port-le-havre-1906.jpg
577274ebedc2cb3880cceba0,Modern Art,0.0,0.083,0.333,0.0,0.0,0.333,0.083,0.0,0.083,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.083,0.0,https://uploads8.wikiart.org/images/joan-miro/not_detected_227973.jpg,images\not_detected_227973.jpg
57727ffdedc2cb3880efd929,Modern Art,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.4,0.2,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.1,0.3,0.0,https://uploads0.wikiart.org/images/tivadar-kosztka-csontvary/pilgrimage-to-the-cedars-in-lebanon-1907.jpg,images\pilgrimage-to-the-cedars-in-lebanon-1907.jpg
57726e1aedc2cb3880b5f795,Renaissance Art,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.3,0.3,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.5,0.1,https://uploads3.wikiart.org/images/jacopo-bellini/triptych-of-the-virgin-1470.jpg,images\triptych-of-the-virgin-1470.jpg
577288b0edc2cb38800b41bf,Post Renaissance Art,0.0,0.231,0.231,0.0,0.077,0.077,0.385,0.0,0.0,0.077,0.0,0.077,0.308,0.0,0.154,0.0,0.0,0.231,0.308,0.0,https://uploads7.wikiart.org/images/john-martin/pandemonium-1825.jpg,images\pandemonium-1825.jpg
577283ccedc2cb3880fbdbd0,Modern Art,0.0,0.1,0.4,0.0,0.1,0.2,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.0,https://uploads7.wikiart.org/images/frank-lobdell/july-1954-1954.jpg,images\july-1954-1954.jpg
577284d0edc2cb3880ff13a5,Modern Art,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.3,0.3,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,https://uploads0.wikiart.org/images/alberto-magnelli/the-cafe-1914.jpg,images\the-cafe-1914.jpg
577286ceedc2cb3880056df3,Post Renaissance Art,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.2,0.1,0.1,0.1,0.9,0.0,0.0,0.0,0.0,0.0,https://uploads3.wikiart.org/images/johann-georg-pinzel/our-lady-1758.jpg,images\our-lady-1758.jpg
57727798edc2cb3880d4fb2b,Modern Art,0.0,0.0,0.2,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.5,0.1,0.0,https://uploads2.wikiart.org/images/mark-rothko/yellow-cherry-orange.jpg,images\yellow-cherry-orange.jpg
57727a6bedc2cb3880de7333,Post Renaissance Art,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.4,0.0,0.0,0.1,0.0,0.1,0.2,0.4,0.0,https://uploads5.wikiart.org/images/joseph-wright/self-portrait-at-the-age-of-about-fifty.jpg,images\self-portrait-at-the-age-of-about-fifty.jpg
57727de7edc2cb3880e91ffc,Post Renaissance Art,0.074,0.0,0.162,0.044,0.103,0.029,0.088,0.088,0.353,0.353,0.088,0.25,0.029,0.015,0.044,0.029,0.015,0.044,0.074,0.0,https://uploads2.wikiart.org/images/david-wilkie/pitlessie-fair-1804.jpg,images\pitlessie-fair-1804.jpg
57727c1bedc2cb3880e3791c,Post Renaissance Art,0.0,0.0,0.286,0.071,0.214,0.071,0.143,0.071,0.286,0.214,0.071,0.143,0.0,0.071,0.0,0.0,0.071,0.071,0.143,0.0,https://uploads2.wikiart.org/images/pavel-svinyin/steamboat-travel-on-the-hudson-river.jpg,images\steamboat-travel-on-the-hudson-river.jpg
57727d0bedc2cb3880e684cb,Modern Art,0.041,0.041,0.123,0.219,0.055,0.068,0.11,0.055,0.137,0.096,0.027,0.027,0.068,0.123,0.37,0.055,0.137,0.096,0.123,0.0,https://uploads6.wikiart.org/images/giuseppe-de-nittis/sarah-bernhardt-as-pierrot.jpg,images\sarah-bernhardt-as-pierrot.jpg
577281c3edc2cb3880f59092,Modern Art,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.091,0.455,0.182,0.091,0.182,0.0,0.0,0.0,0.182,0.0,0.0,0.182,0.0,https://uploads2.wikiart.org/images/max-pechstein/dawn-1911.jpg,images\dawn-1911.jpg
57727f46edc2cb3880ed82e6,Modern Art,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,https://uploads8.wikiart.org/images/roberto-matta/morphology-1937.jpg,images\morphology-1937.jpg
57728124edc2cb3880f39fcd,Modern Art,0.0,0.083,0.167,0.0,0.0,0.083,0.0,0.083,0.083,0.0,0.0,0.083,0.25,0.167,0.25,0.0,0.0,0.0,0.25,0.0,https://uploads0.wikiart.org/images/paula-modersohn-becker/portrait-of-a-young-woman-with-red-hat-1900.jpg,images\portrait-of-a-young-woman-with-red-hat-1900.jpg
57728380edc2cb3880fac079,Post Renaissance Art,0.182,0.0,0.286,0.078,0.039,0.0,0.0,0.169,0.429,0.143,0.013,0.195,0.039,0.013,0.013,0.0,0.013,0.039,0.325,0.0,https://uploads0.wikiart.org/images/ernest-meissonier/the-card-players-1872.jpg,images\the-card-players-1872.jpg
57727ffcedc2cb3880efd6a9,Modern Art,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.0,https://uploads8.wikiart.org/images/william-baziotes/the-parachutists-1944.jpg,images\the-parachutists-1944.jpg
57728650edc2cb388003b197,Modern Art,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.4,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,https://uploads8.wikiart.org/images/edward-wadsworth/signals-1942.jpg,images\signals-1942.jpg
577285a0edc2cb388001a755,Contemporary Art,0.0,0.0,0.25,0.0,0.083,0.167,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.083,0.0,0.0,0.083,0.417,0.083,0.083,https://uploads8.wikiart.org/images/dadamaino/volume-a-moduli-sfasati-1960.jpg,images\volume-a-moduli-sfasati-1960.jpg
57727d3eedc2cb3880e72325,Post Renaissance Art,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.7,0.3,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,https://uploads4.wikiart.org/images/constant-troyon/outside-the-stable.jpg,images\outside-the-stable.jpg
57727f43edc2cb3880ed7d39,Modern Art,0.0,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.1,https://uploads8.wikiart.org/images/helen-frankenthaler/tutti-fruitti-1966.jpg,images\tutti-fruitti-1966.jpg
59ae567cedc2c9cdd86fe052,Renaissance Art,0.083,0.083,0.25,0.083,0.083,0.25,0.25,0.083,0.25,0.167,0.333,0.083,0.0,0.0,0.0,0.083,0.0,0.167,0.25,0.0,https://uploads1.wikiart.org/00148/images/quentin-matsys/ill-matched-lovers-e10886.jpg,images\ill-matched-lovers-e10886.jpg
57728985edc2cb38800de8c6,Modern Art,0.0,0.2,0.1,0.1,0.0,0.2,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.2,0.1,0.0,0.1,0.2,0.2,0.0,https://uploads1.wikiart.org/images/medardo-rosso/carne-altrui-1884.jpg,images\carne-altrui-1884.jpg
577284fbedc2cb3880ffab54,Modern Art,0.0,0.154,0.231,0.154,0.077,0.231,0.077,0.0,0.077,0.154,0.154,0.0,0.077,0.0,0.154,0.077,0.0,0.077,0.231,0.0,https://uploads0.wikiart.org/images/corneille/the-artist-and-his-model-1986.jpg,images\the-artist-and-his-model-1986.jpg
57726f0cedc2cb3880b94525,Post Renaissance Art,0.076,0.0,0.114,0.101,0.025,0.0,0.0,0.114,0.671,0.076,0.342,0.228,0.013,0.0,0.0,0.0,0.013,0.076,0.354,0.0,https://uploads8.wikiart.org/images/jean-honore-fragonard/psyche-showing-her-sisters-her-gifts-from-cupid-1753.jpg,images\psyche-showing-her-sisters-her-gifts-from-cupid-1753.jpg
57727d86edc2cb3880e7e490,Post Renaissance Art,0.091,0.0,0.091,0.0,0.0,0.091,0.091,0.0,0.727,0.091,0.364,0.182,0.091,0.0,0.0,0.0,0.0,0.0,0.091,0.0,https://uploads0.wikiart.org/images/judith-leyster/laughing-children-with-a-cat-1629.jpg,images\laughing-children-with-a-cat-1629.jpg
5772874aedc2cb388006cf3f,Post Renaissance Art,0.1,0.0,0.2,0.0,0.0,0.0,0.1,0.1,0.1,0.3,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.2,0.0,https://uploads5.wikiart.org/images/theodule-ribot/still-life-with-pumpkin-plums-cherries-figs-and-jug-1860.jpg,images\still-life-with-pumpkin-plums-cherries-figs-and-jug-1860.jpg
57726ff4edc2cb3880bc58cc,Post Renaissance Art,0.0,0.0,0.0,0.3,0.2,0.0,0.0,0.1,0.3,0.2,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.0,https://uploads5.wikiart.org/images/anthony-van-dyck/charles-i-in-three-positions-1636(1).jpg,images\charles-i-in-three-positions-1636(1).jpg
57726e1aedc2cb3880b5f887,Post Renaissance Art,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,https://uploads1.wikiart.org/images/pietro-falca/the-charlatan-1757.jpg,images\the-charlatan-1757.jpg
577287dcedc2cb3880089a6e,Modern Art,0.0,0.0,0.1,0.1,0.0,0.2,0.2,0.0,0.1,0.1,0.3,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,https://uploads3.wikiart.org/images/rainer-fetting/kuss-blau-rot-1986.jpg,images\kuss-blau-rot-1986.jpg
577284a2edc2cb3880fe7a47,Modern Art,0.0,0.0,0.273,0.0,0.0,0.0,0.0,0.0,0.182,0.0,0.0,0.364,0.0,0.0,0.0,0.0,0.0,0.455,0.182,0.182,https://uploads7.wikiart.org/images/sven-lukin/pink-butress-1966.jpg,images\pink-butress-1966.jpg
57727e12edc2cb3880e9b395,Modern Art,0.0,0.0,0.188,0.0,0.063,0.125,0.188,0.0,0.0,0.0,0.0,0.063,0.063,0.0,0.188,0.0,0.0,0.375,0.063,0.0,https://uploads7.wikiart.org/images/eyvind-earle/mauve-barn-1985.jpg,images\mauve-barn-1985.jpg
57728446edc2cb3880fd46fd,Modern Art,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.3,0.2,0.0,0.2,0.1,0.1,0.3,0.0,0.0,0.1,0.1,0.0,https://uploads1.wikiart.org/images/donald-sultan/black-fresia-1988.jpg,images\black-fresia-1988.jpg
577282f3edc2cb3880f9568e,Modern Art,0.03,0.015,0.239,0.015,0.0,0.0,0.0,0.045,0.507,0.03,0.104,0.343,0.0,0.0,0.0,0.0,0.0,0.299,0.075,0.015,https://uploads0.wikiart.org/images/rene-bertholo/arc-en-ciel-1971.jpg,images\arc-en-ciel-1971.jpg
57727d39edc2cb3880e71ba8,Renaissance Art,0.083,0.0,0.5,0.083,0.083,0.167,0.0,0.083,0.167,0.083,0.083,0.083,0.0,0.0,0.0,0.0,0.0,0.083,0.25,0.0,https://uploads3.wikiart.org/images/konrad-witz/emperor-augustus-and-the-sybil-of-tibur.jpg,images\emperor-augustus-and-the-sybil-of-tibur.jpg
57728604edc2cb388002e7c8,Post Renaissance Art,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.7,0.2,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,https://uploads3.wikiart.org/images/albert-anker/young-mother-contemplating-her-sleeping-child-in-candlelight-1875.jpg,images\young-mother-contemplating-her-sleeping-child-in-candlelight-1875.jpg
577275a5edc2cb3880cecde2,Renaissance Art,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.3,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.7,0.0,https://uploads6.wikiart.org/images/hans-holbein-the-younger/the-ambassadors-1533.jpg,images\the-ambassadors-1533.jpg
57727be9edc2cb3880e2e1d8,Modern Art,0.1,0.0,0.2,0.0,0.0,0.0,0.3,0.1,0.4,0.2,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.4,0.0,0.0,https://uploads4.wikiart.org/images/john-singer-sargent/landscape-with-trees-calcot-on-the-thames.jpg,images\landscape-with-trees-calcot-on-the-thames.jpg
577280dbedc2cb3880f28709,Modern Art,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.5,0.0,0.0,0.4,0.0,0.0,https://uploads1.wikiart.org/images/patrick-heron/vertical-january-1956-1956.jpg,images\vertical-january-1956-1956.jpg
577285e7edc2cb388002682d,Modern Art,0.0,0.0,0.2,0.0,0.1,0.2,0.1,0.0,0.1,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,https://uploads3.wikiart.org/images/denise-green/surya-chandra-1-1986.jpg,images\surya-chandra-1-1986.jpg
577275f8edc2cb3880cfff36,Modern Art,0.0,0.214,0.214,0.143,0.0,0.286,0.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.071,0.214,0.0,0.0,https://uploads4.wikiart.org/images/egon-schiele/fighter-1913.jpg,images\fighter-1913.jpg
57728049edc2cb3880f0a594,Modern Art,0.1,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.5,0.2,0.0,https://uploads6.wikiart.org/images/albert-gleizes/paysage-1914.jpg,images\paysage-1914.jpg
57728250edc2cb3880f75bcb,Modern Art,0.1,0.0,0.5,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,https://uploads8.wikiart.org/images/peter-phillips/custom-print-no-ii-1965.jpg,images\custom-print-no-ii-1965.jpg
57728580edc2cb38800123b8,Post Renaissance Art,0.0,0.091,0.182,0.091,0.0,0.091,0.0,0.0,0.0,0.273,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.455,0.0,https://uploads2.wikiart.org/images/eduard-von-gebhardt/estonian-peasant-1867.jpg,images\estonian-peasant-1867.jpg
57727279edc2cb3880c555c8,Post Renaissance Art,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.5,0.3,0.4,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,https://uploads5.wikiart.org/images/edgar-degas/the-belleli-family-1862.jpg,images\the-belleli-family-1862.jpg
577287cdedc2cb3880082d09,Modern Art,0.182,0.0,0.182,0.0,0.0,0.0,0.182,0.0,0.182,0.091,0.0,0.091,0.0,0.0,0.273,0.0,0.091,0.273,0.091,0.0,https://uploads2.wikiart.org/images/james-weeks/jockey-1962.jpg,images\jockey-1962.jpg
577286caedc2cb38800568d9,Post Renaissance Art,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.5,0.0,https://uploads8.wikiart.org/images/johann-georg-pinzel/st-joachim-1755(1).jpg,images\st-joachim-1755(1).jpg
57727ca3edc2cb3880e53dbe,Modern Art,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.818,0.273,0.818,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.0,https://uploads3.wikiart.org/images/maurice-denis/yellow-cat.jpg,images\yellow-cat.jpg
57728336edc2cb3880fa1885,Modern Art,0.0,0.0,0.273,0.0,0.0,0.0,0.364,0.0,0.273,0.091,0.0,0.091,0.091,0.0,0.091,0.0,0.0,0.364,0.091,0.0,https://uploads3.wikiart.org/images/gosta-adrian-nilsson/shadows-twilight-1929.jpg,images\shadows-twilight-1929.jpg
57728395edc2cb3880fb34bc,Post Renaissance Art,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.3,0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,https://uploads4.wikiart.org/images/george-catlin/ball-play-dance-1835.jpg,images\ball-play-dance-1835.jpg
57726e25edc2cb3880b60a48,Modern Art,0.0,0.0,0.2,0.0,0.0,0.0,0.8,0.1,0.1,0.1,0.1,0.0,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.0,https://uploads1.wikiart.org/images/edvard-munch/the-scream-1893(2).jpg,images\the-scream-1893(2).jpg
57728417edc2cb3880fca837,Modern Art,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.3,0.2,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,https://uploads4.wikiart.org/images/david-bomberg/barges-1919.jpg,images\barges-1919.jpg
57727d4bedc2cb3880e737ee,Post Renaissance Art,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077,0.615,0.385,0.154,0.308,0.0,0.0,0.0,0.0,0.0,0.0,0.154,0.0,https://uploads7.wikiart.org/images/william-shayer/scene-in-the-isle-of-wight-1823.jpg,images\scene-in-the-isle-of-wight-1823.jpg
577282b9edc2cb3880f8a777,Post Renaissance Art,0.182,0.273,0.182,0.273,0.273,0.182,0.636,0.0,0.0,0.0,0.0,0.091,0.091,0.091,0.182,0.273,0.091,0.182,0.182,0.0,https://uploads6.wikiart.org/images/john-trumbull/the-death-of-general-warren-at-the-battle-of-bunker-s-hill-june-17-1775-1786.jpg,images\the-death-of-general-warren-at-the-battle-of-bunker-s-hill-june-17-1775-1786.jpg
5772848cedc2cb3880fe5b3f,Post Renaissance Art,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.6,0.2,0.1,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,https://uploads8.wikiart.org/images/paul-bril/diana-and-her-nymphs-at-the-hunt-1600.jpg,images\diana-and-her-nymphs-at-the-hunt-1600.jpg
577275cfedc2cb3880cf671e,Modern Art,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.4,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,https://uploads0.wikiart.org/images/georgia-o-keeffe/music-pink-and-blue-ii.jpg,images\music-pink-and-blue-ii.jpg
5772721eedc2cb3880c414ea,Modern Art,0.0,0.0,0.133,0.0,0.0,0.0,0.067,0.067,0.667,0.4,0.067,0.133,0.0,0.0,0.0,0.0,0.067,0.067,0.067,0.0,https://uploads8.wikiart.org/images/claude-monet/antibes-in-the-morning(1).jpg,images\antibes-in-the-morning(1).jpg
